Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,4.0,4.0
Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,,17.0,35.0
Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,,5.0,25.0
Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,78.0,154.0
Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,13.0,13.0
Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,72.0,117.0
Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,47.0,53.0
Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,70.0,75.0
Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,226.0,416.0
Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,22.0,22.0
Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,108.0,203.0
Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,,36.0,106.0
Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),,5.0,5.0
Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,,1.0,43.0
Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",AI,OPEN,,467.0,928.0
Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",AI,OBC-NCL,,293.0,484.0
Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,26.0,26.0
Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",AI,SC,,214.0,270.0
Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",AI,ST,,69.0,113.0
Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,,1244.0,2377.0
Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,126.0,126.0
Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,,704.0,1466.0
Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,,463.0,764.0
Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,,465.0,613.0
Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,,207.0,329.0
Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,23.0,23.0
Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,,136.0,232.0
Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,,66.0,150.0
Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,,95.0,109.0
Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,332.0,394.0
Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,234.0,260.0
Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),,36.0,36.0
Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,159.0,212.0
Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,83.0,169.0
Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,445.0,944.0
Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,21.0,21.0
Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,210.0,452.0
Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,34.0,34.0
Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,,11.0,188.0
Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,,24.0,60.0
Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,1694.0,2598.0
Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,116.0,116.0
Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,905.0,1517.0
Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,SC,,584.0,1046.0
Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,ST,,427.0,471.0
Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,OPEN,,3481.0,5125.0
Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,193.0,193.0
Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1700.0,2770.0
Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,SC,,1355.0,1718.0
Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,ST,,445.0,725.0
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,5278.0,6370.0
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1870.0,2276.0
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,,841.0,1125.0
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,,262.0,342.0
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,848.0,1499.0
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,32.0,32.0
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,371.0,594.0
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,22.0,22.0
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,,249.01,351.0
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),,13.0,13.0
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,,216.0,309.0
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST (PwD),,2.0,2.0
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,2742.0,3592.0
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,113.0,113.0
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1306.0,1543.0
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,59.0,59.0
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,,559.0,885.0
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,,301.0,405.0
Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,3709.0,4473.0
Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,130.0,130.0
Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1060.0,1685.0
Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,,506.0,963.0
Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,,333.0,409.0
Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN,,6495.0,7421.0
Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,244.0,244.0
Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2822.0,3132.0
Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,SC,,1640.0,1773.0
Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,ST,,845.0,925.01
Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,2732.0,3354.0
Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1055.0,1467.01
Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,,301.0,832.0
Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,,372.0,378.0
Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,3451.0,3806.0
Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,136.0,136.0
Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1522.0,1645.0
Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,732.0,778.0
Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,422.0,422.0
Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,5183.0,6242.0
Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,17.0,17.0
Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2783.01,3078.0
Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,SC,,1444.0,1852.0
Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,ST,,528.0,721.0
Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,6204.0,7325.0
Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,3085.0,3326.0
Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1790.0,1991.0
Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,793.0,930.0
Indian Institute of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,OPEN,,6787.0,7624.0
Indian Institute of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,OBC-NCL,,3332.0,3510.0
Indian Institute of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,SC,,1705.0,1962.0
Indian Institute of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,ST,,1021.0,1067.0
Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,,6448.0,11716.0
Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,,2809.0,4067.0
Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,,871.0,2263.0
Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,,323.0,1122.0
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,4262.0,5202.0
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2316.0,2682.0
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,96.0,96.0
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,SC,,943.0,1487.0
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,ST,,816.0,826.0
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,5364.0,6274.0
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,368.0,368.0
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,2449.0,2932.0
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1368.0,1739.0
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,723.0,876.0
Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,1620.0,2902.0
Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,939.0,1423.0
Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,60.0,60.0
Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,,373.0,880.0
Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,,138.0,419.0
Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,2990.0,3507.0
Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,132.0,132.0
Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1424.0,1684.0
Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,908.0,971.0
Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,462.0,468.0
Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,OPEN,,4790.0,7746.0
Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,OPEN (PwD),,233.0,233.0
Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,OBC-NCL,,3229.0,3531.0
Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,SC,,1811.0,2042.0
Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,ST,,878.0,1056.01
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,2329.0,3763.0
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,96.0,96.0
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,968.01,1346.0
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,48.0,48.0
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,,480.0,699.0
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,,49.01,208.0
Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,3937.0,4286.0
Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,122.0,122.0
Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1400.0,1694.0
Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,760.0,839.0
Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,258.0,275.0
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,160.0,262.0
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,82.0,127.01
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,0.01,0.01
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,,44.0,77.0
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),,4.0,4.0
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,,2.0,40.0
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,273.0,369.0
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,9.0,9.0
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,149.0,185.0
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,71.0,122.0
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,68.0,88.01
Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,OPEN,,2892.0,4115.0
Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,OBC-NCL,,1901.0,2201.0
Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,SC,,1180.0,1469.0
Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,ST,,684.0,839.0
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,444.0,1170.0
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,288.0,451.0
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,17.0,17.0
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,,99.0,264.0
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,,56.0,111.0
Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,1203.0,1520.0
Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,78.0,78.0
Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,496.0,619.0
Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,387.0,449.0
Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,221.0,225.0
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,586.0,918.0
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,14.0,14.0
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,245.0,399.0
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,,78.0,189.0
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,,74.0,130.0
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,929.0,1300.0
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,391.0,584.0
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,199.0,408.0
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC (PwD),,8.0,8.0
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,203.0,274.0
Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,OPEN,,4793.0,6857.0
Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,OBC-NCL,,3025.0,3432.0
Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,SC,,1789.0,2040.0
Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,ST,,906.0,927.0
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,2343.0,3306.0
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,127.0,127.0
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1420.0,1573.0
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,SC,,749.0,1055.01
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,ST,,572.0,603.0
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,3487.0,4142.0
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1659.0,1939.0
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),,23.0,23.0
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1255.0,1332.0
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,476.0,694.0
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,1721.0,2478.0
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,735.0,1136.0
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,,557.0,819.0
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,,398.0,502.0
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,2870.0,3699.0
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,125.0,125.0
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1599.0,2053.0
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,,883.0,1370.0
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,,387.0,651.0
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,4034.0,4248.0
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,2039.0,2113.0
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),,29.0,29.0
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1271.0,1426.0
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,662.0,662.0
Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OPEN,,712.0,1314.0
Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OPEN (PwD),,68.0,68.0
Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OBC-NCL,,322.0,655.0
